T,FK-3kW,FX-400,FX-1000
797,0.6275,0.3125,0.6934785
798,0.6275,0.3125,0.6934785
799,0.6275,0.3125,0.6934785
800,0.6275,0.2960935,0.6608695
801,0.6275,0.282812,0.6608695
802,0.6275,0.282812,0.6608695
803,0.6275,0.282812,0.626087
804,0.4705,0.270312,0.5673915
805,0.3715,0.2414065,0.4739135
806,0.3715,0.215625,0.3847825
807,0.2895,0.2015625,0.3565215
808,0.2895,0.2015625,0.3565215
809,0.2895,0.2015625,0.3565215
810,0.2895,0.215625,0.3847825
811,0.2895,0.215625,0.3847825
812,0.3715,0.215625,0.3847825
813,0.3715,0.228125,0.4173915
814,0.3715,0.228125,0.4478265
815,0.3715,0.2414065,0.4739135
816,0.3715,0.2414065,0.4739135
817,0.3715,0.2414065,0.4739135
818,0.3715,0.228125,0.4173915
819,0.3715,0.215625,0.3847825
820,0.3715,0.215625,0.3847825
821,0.3715,0.215625,0.3847825
822,0.3715,0.215625,0.3847825
823,0.3715,0.215625,0.3847825
824,0.3715,0.228125,0.4478265
825,0.4705,0.2414065,0.4978265
826,0.4705,0.2414065,0.4978265
827,0.3715,0.228125,0.4478265
828,0.3715,0.215625,0.3847825
829,0.2895,0.2015625,0.3565215
830,0.2895,0.1875,0.3
831,0.2895,0.1875,0.3
832,0.2895,0.1875,0.3
833,0.2895,0.1875,0.3
834,0.2895,0.2015625,0.3282605
835,0.2895,0.2015625,0.3565215
836,0.2895,0.215625,0.3847825
837,0.3715,0.228125,0.4173915
838,0.3715,0.2414065,0.4739135
839,0.3715,0.2414065,0.4739135
840,0.4705,0.2414065,0.4978265
841,0.3715,0.2414065,0.4739135
842,0.3715,0.228125,0.4173915
843,0.3715,0.215625,0.3847825
844,0.3715,0.215625,0.3847825
845,0.3715,0.228125,0.4173915
846,0.3715,0.228125,0.4478265
847,0.3715,0.2414065,0.4739135
848,0.4705,0.2414065,0.4978265
849,0.4705,0.25625,0.530435
850,0.4705,0.2414065,0.4978265
851,0.3715,0.2414065,0.4739135
852,0.3715,0.2414065,0.4739135
853,0.3715,0.228125,0.4173915
854,0.2895,0.215625,0.3847825
855,0.2895,0.2015625,0.3282605
856,0.2895,0.1875,0.3
857,0.2895,0.2015625,0.3282605
858,0.2895,0.2015625,0.3565215
859,0.3715,0.228125,0.4173915
860,0.3715,0.2414065,0.4739135
861,0.4705,0.2414065,0.4978265
862,0.4705,0.25625,0.5673915
863,0.6275,0.282812,0.626087
864,0.6275,0.282812,0.6608695
865,0.6275,0.282812,0.6608695
866,0.6275,0.282812,0.6608695
867,0.6275,0.282812,0.626087
868,0.6275,0.270312,0.5956525
869,0.6275,0.270312,0.5956525
870,0.4705,0.270312,0.5673915
871,0.4705,0.270312,0.5673915
872,0.4705,0.270312,0.5673915
873,0.6275,0.270312,0.5956525
874,0.6275,0.270312,0.5956525
875,0.4705,0.270312,0.5673915
876,0.4705,0.25625,0.5673915
877,0.4705,0.2414065,0.4978265
878,0.3715,0.2414065,0.4739135
879,0.4705,0.2414065,0.4978265
880,0.4705,0.25625,0.530435
881,0.4705,0.25625,0.530435
882,0.4705,0.25625,0.5673915
883,0.4705,0.25625,0.5673915
884,0.4705,0.25625,0.5673915
885,0.4705,0.25625,0.5673915
886,0.4705,0.25625,0.530435
887,0.4705,0.25625,0.530435
888,0.4705,0.25625,0.530435
889,0.4705,0.25625,0.530435
890,0.4705,0.25625,0.5673915
891,0.4705,0.25625,0.5673915
892,0.6275,0.270312,0.5956525
893,0.6275,0.270312,0.5956525
894,0.6275,0.270312,0.5956525
895,0.4705,0.270312,0.5673915
896,0.4705,0.270312,0.5673915
897,0.4705,0.25625,0.530435
898,0.4705,0.2414065,0.4978265
899,0.3715,0.2414065,0.4739135
900,0.3715,0.228125,0.4173915
901,0.2895,0.215625,0.3847825
902,0.2895,0.1875,0.3
903,0.2895,0.1875,0.3
904,0.2895,0.1875,0.3
905,0.2895,0.2015625,0.3282605
906,0.2895,0.215625,0.3847825
907,0.3715,0.215625,0.3847825
908,0.3715,0.228125,0.4173915
909,0.3715,0.2414065,0.4739135
910,0.4705,0.2414065,0.4978265
911,0.4705,0.2414065,0.4978265
912,0.4705,0.25625,0.530435
913,0.4705,0.25625,0.5673915
914,0.4705,0.25625,0.5673915
915,0.4705,0.25625,0.5673915
916,0.4705,0.25625,0.5673915
917,0.4705,0.25625,0.5673915
918,0.4705,0.270312,0.5673915
919,0.6275,0.270312,0.5956525
920,0.6275,0.270312,0.5956525
921,0.6275,0.270312,0.5956525
922,0.4705,0.270312,0.5673915
923,0.4705,0.25625,0.5673915
924,0.4705,0.25625,0.530435
925,0.3715,0.2414065,0.4739135
926,0.3715,0.228125,0.4478265
927,0.3715,0.228125,0.4173915
928,0.3715,0.228125,0.4478265
929,0.3715,0.228125,0.4478265
930,0.4705,0.2414065,0.4978265
931,0.4705,0.25625,0.5673915
932,0.6275,0.270312,0.5956525
933,0.6275,0.282812,0.6608695
934,0.6275,0.3125,0.6934785
935,0.815,0.3125,0.726087
936,0.815,0.3125,0.726087
937,0.815,0.3289065,0.7565215
938,0.815,0.3289065,0.7565215
939,0.815,0.3289065,0.7565215
940,0.815,0.3289065,0.7565215
941,0.815,0.3289065,0.7565215
942,0.815,0.3289065,0.7869565
943,0.815,0.3289065,0.7869565
944,0.815,0.3289065,0.7869565
945,0.815,0.3289065,0.7565215
946,0.815,0.3125,0.726087
947,0.815,0.3289065,0.7565215
948,0.815,0.3289065,0.7565215
949,0.815,0.3289065,0.7565215
950,0.815,0.3289065,0.7565215
951,0.815,0.3289065,0.7565215
952,0.815,0.3289065,0.7869565
953,0.992,0.3414065,0.7869565
954,0.815,0.3289065,0.7869565
955,0.815,0.3125,0.726087
956,0.815,0.3125,0.726087
957,0.815,0.3125,0.726087
958,0.815,0.3125,0.726087
959,0.815,0.3125,0.726087
960,0.815,0.3289065,0.7565215
961,0.815,0.3289065,0.7565215
962,0.815,0.3289065,0.7565215
963,0.815,0.3125,0.726087
964,0.815,0.3125,0.726087
965,0.815,0.3125,0.726087
966,0.815,0.3289065,0.7565215
967,0.992,0.3414065,0.7869565
968,0.992,0.3539065,0.8195655
969,0.992,0.3539065,0.85
970,0.992,0.3539065,0.8195655
971,0.992,0.3414065,0.8195655
972,0.815,0.3289065,0.7869565
973,0.815,0.3125,0.726087
974,0.815,0.3125,0.726087
975,0.6275,0.3125,0.6934785
976,0.6275,0.2960935,0.6608695
977,0.6275,0.282812,0.6608695
978,0.6275,0.282812,0.6608695
979,0.6275,0.2960935,0.6608695
980,0.6275,0.3125,0.6934785
981,0.6275,0.3125,0.6934785
982,0.6275,0.3125,0.6934785
983,0.6275,0.3125,0.6934785
984,0.6275,0.3125,0.6934785
985,0.6275,0.2960935,0.6608695
986,0.6275,0.282812,0.6608695
987,0.6275,0.282812,0.6608695
988,0.6275,0.282812,0.6608695
989,0.6275,0.2960935,0.6608695
990,0.6275,0.2960935,0.6608695
991,0.6275,0.3125,0.6934785
992,0.815,0.3125,0.726087
993,0.815,0.3289065,0.7565215
994,0.815,0.3289065,0.7565215
995,0.815,0.3125,0.726087
996,0.6275,0.282812,0.6608695
997,0.4705,0.270312,0.5673915
998,0.4705,0.25625,0.530435
999,0.3715,0.2414065,0.4739135
1000,0.3715,0.228125,0.4478265
1001,0.3715,0.228125,0.4478265
1002,0.3715,0.228125,0.4478265
1003,0.3715,0.2414065,0.4739135
1004,0.4705,0.25625,0.530435
1005,0.4705,0.25625,0.5673915
1006,0.4705,0.270312,0.5673915
1007,0.6275,0.270312,0.5956525
1008,0.4705,0.270312,0.5673915
1009,0.4705,0.270312,0.5673915
1010,0.4705,0.25625,0.5673915
1011,0.4705,0.25625,0.5673915
1012,0.4705,0.25625,0.5673915
1013,0.4705,0.25625,0.5673915
1014,0.4705,0.270312,0.5673915
1015,0.4705,0.25625,0.5673915
1016,0.4705,0.25625,0.5673915
1017,0.4705,0.25625,0.5673915
1018,0.4705,0.270312,0.5673915
1019,0.4705,0.270312,0.5673915
1020,0.4705,0.25625,0.5673915
1021,0.3715,0.2414065,0.4739135
1022,0.2895,0.215625,0.3847825
1023,0.2895,0.2015625,0.3282605
1024,0.2895,0.1875,0.3
1025,0.208,0.175,0.2717395
1026,0.208,0.175,0.2717395
1027,0.208,0.175,0.2456525
1028,0.208,0.163281,0.2456525
1029,0.208,0.163281,0.2217395
1030,0.208,0.163281,0.2217395
1031,0.208,0.163281,0.2456525
1032,0.208,0.163281,0.2456525
1033,0.208,0.163281,0.2456525
1034,0.208,0.175,0.2456525
1035,0.2895,0.1875,0.3
1036,0.2895,0.1875,0.3
1037,0.2895,0.1875,0.3
1038,0.208,0.175,0.2717395
1039,0.2895,0.1875,0.3
1040,0.2895,0.1875,0.3
1041,0.2895,0.2015625,0.3282605
1042,0.2895,0.2015625,0.3282605
1043,0.2895,0.1875,0.3
1044,0.208,0.175,0.2717395
1045,0.208,0.163281,0.2456525
1046,0.208,0.150781,0.204348
1047,0.1435,0.1359375,0.204348
1048,0.1435,0.1359375,0.204348
1049,0.1435,0.1359375,0.204348
1050,0.1435,0.1359375,0.1891305
1051,0.1435,0.1359375,0.1891305
1052,0.1435,0.1359375,0.204348
1053,0.208,0.163281,0.2217395
1054,0.208,0.175,0.2456525
1055,0.2895,0.1875,0.3
1056,0.2895,0.2015625,0.3282605
1057,0.2895,0.2015625,0.3282605
1058,0.2895,0.1875,0.3
1059,0.2895,0.1875,0.3
1060,0.2895,0.1875,0.3
1061,0.208,0.175,0.2456525
1062,0.1435,0.1359375,0.204348
1063,0.1435,0.121875,0.1695655
1064,0.099,0.088281,0.121739
1065,0.099,0.074219,0.1086955
1066,0.058,0.050781,0.076087
1067,0.0305,0.028125,0.058696
1068,0.02,0.015625,0.047826
1069,0.02,0.011719,0.043478
1070,0.02,0.011719,0.043478
1071,0.0305,0.021094,0.052174
1072,0.0305,0.028125,0.058696
1073,0.058,0.050781,0.0652175
1074,0.058,0.061719,0.0913045
1075,0.058,0.074219,0.0913045
1076,0.099,0.074219,0.1086955
1077,0.099,0.088281,0.1086955
1078,0.099,0.088281,0.1086955
1079,0.099,0.074219,0.1086955
1080,0.099,0.088281,0.1086955
1081,0.099,0.088281,0.121739
1082,0.099,0.100781,0.1326085
1083,0.1435,0.121875,0.1695655
1084,0.1435,0.1359375,0.204348
1085,0.208,0.150781,0.204348
1086,0.1435,0.1359375,0.204348
1087,0.1435,0.121875,0.1695655
1088,0.099,0.088281,0.121739
1089,0.058,0.074219,0.0913045
1090,0.058,0.050781,0.0652175
1091,0.0305,0.039062,0.0652175
1092,0.0305,0.028125,0.058696
1093,0.0305,0.039062,0.0652175
1094,0.058,0.050781,0.076087
1095,0.058,0.061719,0.0913045
1096,0.058,0.050781,0.0652175
1097,0.0305,0.028125,0.058696
1098,0.0305,0.021094,0.052174
1099,0.02,0.015625,0.047826
1100,0.02,0.011719,0.043478
1101,0.02,0.011719,0.043478
1102,0,0.009375,0.043478
1103,0.02,0.011719,0.043478
1104,0.02,0.015625,0.047826
1105,0.0305,0.028125,0.058696
1106,0.0305,0.028125,0.058696
1107,0.0305,0.028125,0.058696
1108,0.0305,0.028125,0.058696
1109,0.0305,0.028125,0.058696
1110,0.0305,0.021094,0.052174
1111,0.02,0.015625,0.047826
1112,0.02,0.015625,0.047826
1113,0.02,0.015625,0.047826
1114,0.0305,0.021094,0.052174
1115,0.0305,0.021094,0.052174
1116,0.02,0.015625,0.047826
1117,0.02,0.011719,0.043478
1118,0,0.009375,0.043478
1119,0.02,0.011719,0.043478
1120,0.02,0.011719,0.043478
1121,0.02,0.015625,0.047826
1122,0.0305,0.021094,0.052174
1123,0.0305,0.028125,0.058696
1124,0.0305,0.039062,0.0652175
1125,0.058,0.061719,0.0913045
1126,0.099,0.088281,0.1086955
1127,0.099,0.100781,0.1326085
1128,0.099,0.1109375,0.15
1129,0.099,0.1109375,0.15
1130,0.099,0.100781,0.1326085
1131,0.099,0.088281,0.121739
1132,0.099,0.088281,0.121739
1133,0.099,0.088281,0.1086955
1134,0.099,0.074219,0.1086955
1135,0.058,0.074219,0.0913045
1136,0.058,0.061719,0.0913045
1137,0.058,0.050781,0.0652175
1138,0.0305,0.039062,0.0652175
1139,0.0305,0.028125,0.058696
1140,0.0305,0.028125,0.052174
1141,0.0305,0.021094,0.052174
1142,0.0305,0.021094,0.052174
1143,0.0305,0.028125,0.052174
1144,0.0305,0.039062,0.0652175
1145,0.058,0.061719,0.0913045
1146,0.099,0.088281,0.1086955
1147,0.099,0.1109375,0.15
1148,0.1435,0.1359375,0.204348
1149,0.208,0.163281,0.2456525
1150,0.208,0.175,0.2456525
1151,0.208,0.175,0.2456525
1152,0.208,0.163281,0.2456525
1153,0.208,0.163281,0.2217395
1154,0.208,0.150781,0.204348
1155,0.208,0.163281,0.2217395
1156,0.208,0.163281,0.2217395
1157,0.208,0.163281,0.2217395
1158,0.208,0.163281,0.2217395
1159,0.208,0.163281,0.2456525
1160,0.208,0.163281,0.2456525
1161,0.208,0.175,0.2456525
1162,0.208,0.175,0.2717395
1163,0.208,0.175,0.2717395
1164,0.208,0.175,0.2717395
1165,0.208,0.175,0.2717395
1166,0.208,0.175,0.2717395
1167,0.2895,0.1875,0.3
1168,0.2895,0.1875,0.3
1169,0.2895,0.2015625,0.3282605
1170,0.3715,0.215625,0.3847825
1171,0.4705,0.2414065,0.4978265
1172,0.4705,0.25625,0.5673915
1173,0.6275,0.282812,0.626087
1174,0.6275,0.2960935,0.6608695
1175,0.6275,0.3125,0.6934785
1176,0.6275,0.3125,0.6934785
1177,0.6275,0.3125,0.6934785
1178,0.6275,0.3125,0.6934785
1179,0.815,0.3125,0.726087
1180,0.815,0.3289065,0.7565215
1181,0.992,0.3414065,0.7869565
1182,0.992,0.3414065,0.7869565
1183,0.815,0.3289065,0.7869565
1184,0.815,0.3125,0.726087
1185,0.815,0.3125,0.726087
1186,0.6275,0.3125,0.6934785
1187,0.6275,0.282812,0.6608695
1188,0.4705,0.25625,0.5673915
1189,0.3715,0.2414065,0.4739135
1190,0.3715,0.215625,0.3847825
1191,0.2895,0.2015625,0.3565215
1192,0.2895,0.2015625,0.3282605
1193,0.2895,0.2015625,0.3282605
1194,0.2895,0.2015625,0.3565215
1195,0.2895,0.215625,0.3847825
1196,0.3715,0.228125,0.4173915
1197,0.3715,0.228125,0.4478265
1198,0.3715,0.228125,0.4478265
1199,0.3715,0.228125,0.4478265
1200,0.3715,0.228125,0.4478265
1201,0.3715,0.228125,0.4478265
1202,0.3715,0.228125,0.4173915
1203,0.3715,0.228125,0.4173915
1204,0.3715,0.228125,0.4173915
1205,0.3715,0.215625,0.3847825
1206,0.2895,0.2015625,0.3565215
1207,0.2895,0.2015625,0.3282605
1208,0.2895,0.1875,0.3
1209,0.2895,0.1875,0.3
1210,0.2895,0.1875,0.3
1211,0.2895,0.1875,0.3
1212,0.2895,0.1875,0.3
1213,0.208,0.175,0.2717395
1214,0.208,0.175,0.2717395
1215,0.208,0.175,0.2717395
1216,0.2895,0.1875,0.3
1217,0.2895,0.2015625,0.3282605
1218,0.2895,0.215625,0.3847825
1219,0.3715,0.228125,0.4173915
1220,0.3715,0.2414065,0.4739135
1221,0.4705,0.2414065,0.4978265
1222,0.4705,0.2414065,0.4978265
1223,0.4705,0.2414065,0.4978265
1224,0.3715,0.2414065,0.4739135
1225,0.3715,0.2414065,0.4739135
1226,0.4705,0.2414065,0.4978265
1227,0.4705,0.25625,0.5673915
1228,0.4705,0.270312,0.5673915
1229,0.6275,0.282812,0.626087
1230,0.6275,0.282812,0.626087
1231,0.6275,0.282812,0.626087
1232,0.6275,0.270312,0.5956525
1233,0.6275,0.270312,0.5956525
1234,0.4705,0.270312,0.5673915
1235,0.4705,0.25625,0.5673915
1236,0.4705,0.25625,0.5673915
1237,0.4705,0.25625,0.530435
1238,0.4705,0.25625,0.530435
1239,0.4705,0.25625,0.5673915
1240,0.4705,0.25625,0.5673915
1241,0.4705,0.270312,0.5673915
1242,0.6275,0.270312,0.5956525
1243,0.6275,0.3125,0.6934785
1244,0.815,0.3289065,0.7565215
1245,0.992,0.3539065,0.8195655
1246,1.1965,0.364844,0.85
1247,1.1965,0.364844,0.873913
1248,1.1965,0.374219,0.873913
1249,1.1965,0.364844,0.873913
1250,0.992,0.3539065,0.85
1251,0.992,0.3539065,0.8195655
1252,0.992,0.3414065,0.7869565
1253,0.992,0.3414065,0.7869565
1254,0.815,0.3289065,0.7869565
1255,0.815,0.3289065,0.7869565
1256,0.815,0.3289065,0.7565215
1257,0.815,0.3125,0.726087
1258,0.6275,0.282812,0.6608695
1259,0.4705,0.270312,0.5673915
1260,0.4705,0.2414065,0.4978265
1261,0.3715,0.228125,0.4478265
1262,0.3715,0.228125,0.4173915
1263,0.3715,0.228125,0.4173915
1264,0.3715,0.228125,0.4173915
1265,0.3715,0.228125,0.4173915
1266,0.3715,0.228125,0.4478265
1267,0.3715,0.2414065,0.4739135
1268,0.4705,0.25625,0.530435
1269,0.4705,0.270312,0.5673915
1270,0.6275,0.282812,0.626087
1271,0.6275,0.282812,0.626087
1272,0.6275,0.282812,0.626087
1273,0.6275,0.270312,0.5956525
1274,0.4705,0.270312,0.5673915
1275,0.4705,0.25625,0.530435
1276,0.4705,0.2414065,0.4978265
1277,0.3715,0.2414065,0.4739135
1278,0.3715,0.228125,0.4478265
1279,0.3715,0.228125,0.4173915
1280,0.3715,0.228125,0.4173915
1281,0.3715,0.228125,0.4478265
1282,0.3715,0.2414065,0.4739135
1283,0.4705,0.2414065,0.4978265
1284,0.3715,0.2414065,0.4739135
1285,0.3715,0.228125,0.4478265
1286,0.3715,0.228125,0.4173915
1287,0.3715,0.228125,0.4478265
1288,0.4705,0.2414065,0.4978265
1289,0.4705,0.25625,0.530435
1290,0.4705,0.270312,0.5673915
1291,0.4705,0.270312,0.5673915
1292,0.6275,0.270312,0.5956525
1293,0.6275,0.270312,0.5956525
1294,0.4705,0.270312,0.5673915
1295,0.4705,0.270312,0.5673915
1296,0.6275,0.270312,0.5956525
1297,0.6275,0.282812,0.626087
1298,0.6275,0.2960935,0.6608695
1299,0.815,0.3125,0.726087
1300,0.992,0.3414065,0.7869565
1301,0.992,0.3539065,0.8195655
1302,0.992,0.3539065,0.85
1303,0.992,0.3539065,0.85
1304,0.992,0.3539065,0.85
1305,0.992,0.3539065,0.8195655
1306,0.992,0.3414065,0.8195655
1307,0.992,0.3414065,0.8195655
1308,0.815,0.3289065,0.7869565
1309,0.815,0.3289065,0.7565215
1310,0.815,0.3125,0.726087
1311,0.6275,0.3125,0.6934785
1312,0.6275,0.3125,0.6934785
1313,0.815,0.3125,0.726087
1314,0.815,0.3125,0.726087
1315,0.815,0.3125,0.726087
1316,0.815,0.3289065,0.7565215
1317,0.815,0.3289065,0.7869565
1318,0.992,0.3414065,0.7869565
1319,0.992,0.3414065,0.8195655
1320,0.992,0.3539065,0.8195655
1321,0.992,0.3539065,0.85
1322,1.1965,0.364844,0.85
1323,1.1965,0.364844,0.873913
1324,1.1965,0.374219,0.873913
1325,1.1965,0.374219,0.8869565
1326,1.3975,0.382813,0.9
1327,1.3975,0.382813,0.9152175
1328,1.5305,0.389063,0.926087
1329,1.5305,0.389063,0.9369565
1330,1.5305,0.389063,0.9369565
1331,1.6535,0.389063,0.9369565
1332,1.6535,0.389063,0.9369565
1333,1.6535,0.389063,0.9369565
1334,1.6535,0.389063,0.9369565
1335,1.6535,0.389063,0.9369565
1336,1.6535,0.389063,0.9369565
1337,1.6535,0.389063,0.9369565
1338,1.5305,0.389063,0.9369565
1339,1.5305,0.389063,0.9369565
1340,1.6535,0.389063,0.9369565
1341,1.831,0.39375,0.9369565
1342,1.831,0.39375,0.9369565
1343,1.831,0.39375,0.9369565
1344,1.5305,0.389063,0.9369565
1345,1.5305,0.389063,0.9369565
1346,1.6535,0.389063,0.9369565
1347,1.831,0.39375,0.9369565
1348,1.831,0.39375,0.95
1349,1.831,0.39375,0.95
1350,1.831,0.39375,0.95
1351,1.831,0.39375,0.9369565
1352,1.6535,0.389063,0.9369565
1353,1.5305,0.389063,0.926087
1354,1.3975,0.382813,0.9152175
1355,1.3975,0.382813,0.9
1356,1.1965,0.374219,0.873913
1357,0.992,0.3539065,0.85
1358,0.992,0.3414065,0.8195655
1359,0.815,0.3289065,0.7565215
1360,0.815,0.3125,0.726087
1361,0.6275,0.3125,0.6934785
1362,0.815,0.3125,0.726087
1363,0.815,0.3125,0.726087
1364,0.815,0.3289065,0.7565215
1365,0.815,0.3289065,0.7565215
1366,0.815,0.3125,0.726087
1367,0.815,0.3125,0.726087
1368,0.815,0.3125,0.726087
1369,0.815,0.3125,0.726087
1370,0.815,0.3125,0.726087
1371,0.815,0.3125,0.726087
1372,0.815,0.3125,0.726087
1373,0.815,0.3289065,0.7565215
1374,0.992,0.3414065,0.7869565
1375,0.992,0.3539065,0.8195655
1376,0.992,0.3539065,0.85
1377,0.992,0.3539065,0.85
1378,0.992,0.3539065,0.85
1379,0.992,0.3539065,0.8195655
1380,0.992,0.3414065,0.7869565
1381,0.815,0.3289065,0.7565215
1382,0.6275,0.3125,0.6934785
1383,0.6275,0.282812,0.6608695
1384,0.6275,0.270312,0.5956525
1385,0.6275,0.282812,0.626087
1386,0.6275,0.282812,0.626087
1387,0.6275,0.282812,0.626087
1388,0.6275,0.282812,0.626087
1389,0.6275,0.282812,0.626087
1390,0.6275,0.282812,0.6608695
1391,0.6275,0.2960935,0.6608695
1392,0.6275,0.2960935,0.6608695
1393,0.6275,0.3125,0.6934785
1394,0.815,0.3125,0.726087
1395,0.815,0.3125,0.726087
1396,0.815,0.3289065,0.7869565
1397,0.815,0.3289065,0.7869565
1398,0.815,0.3289065,0.7565215
1399,0.815,0.3289065,0.7565215
1400,0.815,0.3125,0.726087
1401,0.815,0.3125,0.726087
1402,0.815,0.3125,0.726087
1403,0.6275,0.3125,0.6934785
1404,0.6275,0.282812,0.626087
1405,0.4705,0.25625,0.5673915
1406,0.3715,0.228125,0.4478265
1407,0.3715,0.215625,0.3847825
1408,0.2895,0.2015625,0.3565215
1409,0.2895,0.2015625,0.3565215
1410,0.2895,0.2015625,0.3565215
1411,0.2895,0.2015625,0.3565215
1412,0.2895,0.215625,0.3847825
1413,0.3715,0.215625,0.3847825
1414,0.3715,0.228125,0.4173915
1415,0.3715,0.228125,0.4173915
1416,0.3715,0.228125,0.4173915
1417,0.3715,0.215625,0.3847825
1418,0.3715,0.215625,0.3847825
1419,0.2895,0.215625,0.3847825
1420,0.2895,0.2015625,0.3565215
1421,0.2895,0.2015625,0.3565215
1422,0.2895,0.2015625,0.3282605
1423,0.2895,0.2015625,0.3282605
1424,0.2895,0.1875,0.3
1425,0.208,0.175,0.2717395
1426,0.208,0.175,0.2456525
1427,0.208,0.163281,0.2456525
1428,0.208,0.150781,0.204348
1429,0.1435,0.1359375,0.1891305
1430,0.1435,0.121875,0.1695655
1431,0.099,0.1109375,0.15
1432,0.099,0.100781,0.1326085
1433,0.1435,0.121875,0.1695655
1434,0.1435,0.1359375,0.1891305
1435,0.208,0.163281,0.2456525
1436,0.2895,0.1875,0.3
1437,0.2895,0.2015625,0.3282605
1438,0.2895,0.2015625,0.3565215
1439,0.2895,0.215625,0.3847825
1440,0.3715,0.215625,0.3847825
1441,0.3715,0.215625,0.3847825
1442,0.3715,0.228125,0.4173915
1443,0.3715,0.2414065,0.4739135
1444,0.4705,0.25625,0.5673915
1445,0.4705,0.270312,0.5673915
1446,0.6275,0.270312,0.5956525
1447,0.6275,0.270312,0.5956525
1448,0.4705,0.270312,0.5673915
1449,0.4705,0.25625,0.530435
1450,0.3715,0.2414065,0.4739135
1451,0.3715,0.228125,0.4173915
1452,0.3715,0.215625,0.3847825
1453,0.2895,0.215625,0.3847825
1454,0.2895,0.215625,0.3847825
1455,0.2895,0.215625,0.3847825
1456,0.3715,0.215625,0.3847825
1457,0.3715,0.228125,0.4478265
1458,0.3715,0.2414065,0.4739135
1459,0.4705,0.25625,0.530435
1460,0.4705,0.270312,0.5673915
1461,0.6275,0.270312,0.5956525
1462,0.6275,0.270312,0.5956525
1463,0.6275,0.270312,0.5956525
1464,0.6275,0.270312,0.5956525
1465,0.6275,0.270312,0.5956525
1466,0.4705,0.270312,0.5673915
1467,0.4705,0.25625,0.5673915
1468,0.4705,0.25625,0.5673915
1469,0.4705,0.25625,0.530435
1470,0.4705,0.2414065,0.4978265
1471,0.4705,0.2414065,0.4978265
1472,0.3715,0.2414065,0.4739135
1473,0.3715,0.228125,0.4478265
1474,0.3715,0.215625,0.3847825
1475,0.2895,0.2015625,0.3282605
1476,0.2895,0.1875,0.3
1477,0.208,0.175,0.2456525
1478,0.208,0.163281,0.2217395
1479,0.1435,0.1359375,0.204348
1480,0.1435,0.1359375,0.204348
1481,0.1435,0.1359375,0.204348
1482,0.208,0.150781,0.204348
1483,0.208,0.163281,0.2456525
1484,0.208,0.175,0.2456525
1485,0.2895,0.1875,0.3
1486,0.2895,0.1875,0.3
1487,0.2895,0.1875,0.3
1488,0.2895,0.1875,0.3
1489,0.208,0.175,0.2717395
1490,0.208,0.175,0.2717395
1491,0.208,0.175,0.2456525
1492,0.208,0.175,0.2717395
1493,0.2895,0.1875,0.3
1494,0.2895,0.1875,0.3
1495,0.2895,0.2015625,0.3282605
1496,0.2895,0.2015625,0.3565215
1497,0.2895,0.215625,0.3847825
1498,0.2895,0.215625,0.3847825
1499,0.2895,0.2015625,0.3565215
1500,0.2895,0.1875,0.3
1501,0.2895,0.1875,0.3
1502,0.208,0.175,0.2456525
1503,0.208,0.163281,0.2217395
1504,0.208,0.150781,0.204348
