T,Sunergy-370W,Luxen-450W
2703,0.296589101,0.365085718
2704,0.250741472,0.308044381
2705,0.187669771,0.229946927
2706,0.085046448,0.103804487
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,0,0
2713,0,0
2714,0,0
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,0,0
2720,0.042221339,0.051450882
2721,0.127564002,0.15589656
2722,0.205639624,0.252080828
2723,0.268141792,0.329577177
2724,0.310107524,0.381890892
2725,0.323774165,0.398982999
2726,0.328512904,0.404881834
2727,0.303724659,0.373834332
2728,0.25695341,0.315597483
2729,0.189674652,0.232328995
2730,0.105754434,0.12915529
2731,0,0
2732,0,0
2733,0,0
2734,0,0
2735,0,0
2736,0,0
2737,0,0
2738,0,0
2739,0,0
2740,0,0
2741,0,0
2742,0,0
2743,0,0
2744,0.030409423,0.037041565
2745,0.105270288,0.128532908
2746,0.181727982,0.222468377
2747,0.232014923,0.284590456
2748,0.270436909,0.332290742
2749,0.326686549,0.402505179
2750,0.293372768,0.360979705
2751,0.27124252,0.33348063
2752,0.203605812,0.249632932
2753,0.129698502,0.158566774
2754,0.060680923,0.074008804
2755,0,0
2756,0,0
2757,0,0
2758,0,0
2759,0,0
2760,0,0
2761,0,0
2762,0,0
2763,0,0
2764,0,0
2765,0,0
2766,0,0
2767,0,0
2768,0.043322482,0.052799723
2769,0.124671021,0.152356144
2770,0.201710658,0.247252423
2771,0.243434047,0.298951878
2772,0.289816174,0.35672658
2773,0.31334005,0.386219001
2774,0.29103433,0.358409096
2775,0.289864318,0.356974985
2776,0.250270477,0.307641844
2777,0.176858665,0.216677583
2778,0.098669652,0.120516512
2779,0,0
2780,0,0
2781,0,0
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,0
2791,0,0
2792,0.044642392,0.054410567
2793,0.110039552,0.134392012
2794,0.186187306,0.227990105
2795,0.252473282,0.309966784
2796,0.294664353,0.36245922
2797,0.281614228,0.346283213
2798,0.274313501,0.337263287
2799,0.272933613,0.335567714
2800,0.217250951,0.266479837
2801,0.166245548,0.203508918
2802,0.096901431,0.118335688
2803,0,0
2804,0,0
2805,0,0
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,0
2815,0,0
2816,0.041655453,0.050776512
2817,0.120609717,0.147376483
2818,0.196548039,0.240780622
2819,0.25242505,0.309907261
2820,0.298196564,0.366794294
2821,0.27529539,0.33827075
2822,0.276258095,0.339429244
2823,0.217186959,0.266232501
2824,0.113669775,0.138842267
2825,0.11170248,0.136426198
2826,0.076533598,0.093378316
2827,0,0
2828,0,0
2829,0,0
2830,0,0
2831,0,0
2832,0,0
2833,0,0
2834,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0.025859761,0.031506395
2841,0.075713992,0.09237388
2842,0.180532952,0.220947948
2843,0.145951771,0.178457134
2844,0.284250163,0.349214837
2845,0.278135182,0.341680159
2846,0.313674148,0.385942628
2847,0.288347084,0.354446495
2848,0.242276819,0.297305327
2849,0.176739156,0.216376219
2850,0.082216115,0.100347683
2851,0,0
2852,0,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2858,0,0
2859,0,0
2860,0,0
2861,0,0
2862,0,0
2863,0,0
2864,0.037460104,0.045652679
2865,0.111526431,0.136206169
2866,0.160070736,0.195788386
2867,0.232103519,0.284589829
2868,0.260260301,0.319476437
2869,0.28666013,0.352269106
2870,0.282217584,0.346809839
2871,0.24098874,0.295695457
2872,0.190123143,0.232849769
2873,0.160423489,0.196278655
2874,0.0652526,0.079598477
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,0,0
2887,0,0
2888,0.03641856,0.044381152
2889,0.056671162,0.069100679
2890,0.101102315,0.12343999
2891,0.100886368,0.123175545
2892,0.139375241,0.170377346
2893,0.299775013,0.36853112
2894,0.309748559,0.381014513
2895,0.268901346,0.330293378
2896,0.236674267,0.290381873
2897,0.15864592,0.194119408
2898,0.080645698,0.098429597
2899,0,0
2900,0,0
2901,0,0
2902,0,0
2903,0,0
2904,0,0
2905,0,0
2906,0,0
2907,0,0
2908,0,0
2909,0,0
2910,0,0
2911,0,0
2912,0.018056534,0.021995483
2913,0.109852525,0.134184295
2914,0.186687411,0.228622595
2915,0.240453085,0.295061165
2916,0.279430721,0.343445362
2917,0.298783268,0.367569087
2918,0.271882847,0.334144367
2919,0.241341573,0.296291695
2920,0.237091592,0.29103928
2921,0.171817356,0.210374853
2922,0.092333026,0.112742265
2923,0,0
2924,0,0
2925,0,0
2926,0,0
2927,0,0
2928,0,0
2929,0,0
2930,0,0
2931,0,0
2932,0,0
2933,0,0
2934,0,0
2935,0,0
2936,0.030744384,0.03746681
2937,0.08822399,0.107695974
2938,0.14262457,0.17438718
2939,0.197289508,0.24167261
2940,0.235869979,0.289359896
2941,0.258719977,0.317729879
2942,0.168263869,0.205974976
2943,0.185791699,0.227584299
2944,0.114281929,0.139641589
2945,0.061719192,0.075288755
2946,0.060035151,0.073231405
2947,0,0
2948,0,0
2949,0,0
2950,0,0
2951,0,0
2952,0,0
2953,0,0
2954,0,0
2955,0,0
2956,0,0
2957,0,0
2958,0,0
2959,0,0
2960,0.025598394,0.031191801
2961,0.045526583,0.05550615
2962,0.122588215,0.149807198
2963,0.202154074,0.247690804
2964,0.266033571,0.326700015
2965,0.268035721,0.329183616
2966,0.257491373,0.316140488
2967,0.232854766,0.28566937
2968,0.160927307,0.196924263
2969,0.111110831,0.135742591
2970,0.063010302,0.076863696
2971,0,0
2972,0,0
2973,0,0
2974,0,0
2975,0,0
2976,0,0
2977,0,0
2978,0,0
2979,0,0
2980,0,0
2981,0,0
2982,0,0
2983,0,0
2984,0.009837432,0.011980359
2985,0.065053252,0.079351202
2986,0.138035051,0.168755149
2987,0.142752852,0.174541324
2988,0.171564332,0.209965105
2989,0.20956694,0.256798192
2990,0.247057355,0.303124454
2991,0.248075971,0.304386785
2992,0.230651526,0.282821141
2993,0.14850392,0.181609168
2994,0.080559956,0.09832023
2995,0,0
2996,0,0
2997,0,0
2998,0,0
2999,0,0
3000,0,0
3001,0,0
3002,0,0
3003,0,0
3004,0,0
3005,0,0
3006,0,0
3007,0,0
3008,0.003568477,0.004345192
3009,0.05404966,0.065907264
3010,0.093354941,0.113969983
3011,0.199285122,0.24413704
3012,0.285018827,0.350367375
3013,0.291090122,0.35796137
3014,0.295969205,0.364033853
3015,0.284264236,0.349470804
3016,0.238263455,0.292408715
3017,0.172546022,0.2112558
3018,0.092814043,0.113341187
3019,0,0
3020,0,0
3021,0,0
3022,0,0
3023,0,0
3024,0,0
3025,0,0
3026,0,0
3027,0,0
3028,0,0
3029,0,0
3030,0,0
3031,0,0
3032,0.019178036,0.023361917
3033,0.086678994,0.105784409
3034,0.15040729,0.183921868
3035,0.181906367,0.222688379
3036,0.285971927,0.35149394
3037,0.307754471,0.378744378
3038,0.278804395,0.342787758
3039,0.106155424,0.129692787
3040,0.192525997,0.235949498
3041,0.129704888,0.158596873
3042,0.039219193,0.047814432
3043,0,0
3044,0,0
3045,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3053,0,0
3054,0,0
3055,0,0
3056,0.014718168,0.017926516
3057,0.096452278,0.117753457
3058,0.192885123,0.236219182
3059,0.251144365,0.308212616
3060,0.289827711,0.356228042
3061,0.268423158,0.329699929
3062,0.261627471,0.321319952
3063,0.227269226,0.2787948
3064,0.186703532,0.228697684
3065,0.154679016,0.189255718
3066,0.08577391,0.104711549
3067,0,0
3068,0,0
3069,0,0
3070,0,0
3071,0,0
3072,0,0
3073,0,0
3074,0,0
3075,0,0
3076,0,0
3077,0,0
3078,0,0
3079,0,0
3080,0.040412109,0.049265145
3081,0.108698512,0.132787722
3082,0.191784191,0.234933551
3083,0.252057936,0.309468182
3084,0.263514312,0.323731288
3085,0.247757054,0.3041987
3086,0.218624163,0.26811207
3087,0.270303844,0.332166302
3088,0.196221992,0.240419476
3089,0.113686914,0.138893938
3090,0.041887846,0.051061424
3091,0,0
3092,0,0
3093,0,0
3094,0,0
3095,0,0
3096,0,0
3097,0,0
3098,0,0
3099,0,0
3100,0,0
3101,0,0
3102,0,0
3103,0,0
3104,0.037438088,0.045631164
3105,0.1177018,0.143822774
3106,0.164635885,0.201498646
3107,0.237238214,0.291162267
3108,0.255445613,0.313787161
3109,0.271716238,0.334041644
3110,0.269862437,0.331797656
3111,0.265667231,0.326620009
3112,0.228421853,0.280352694
3113,0.100352271,0.122575963
3114,0.088217042,0.107704187
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3121,0,0
3122,0,0
3123,0,0
3124,0,0
3125,0,0
3126,0,0
3127,0,0
3128,0.030144193,0.036732639
3129,0.089813337,0.109647273
3130,0.193399719,0.236960957
3131,0.228113032,0.279902737
3132,0.232494926,0.285371831
3133,0.224564372,0.275562781
3134,0.2316046,0.28426878
3135,0.239984108,0.294638904
3136,0.181944755,0.22287718
3137,0.098028024,0.119724585
3138,0.047795574,0.058281553
3139,0,0
3140,0,0
3141,0,0
3142,0,0
3143,0,0
3144,0,0
3145,0,0
3146,0,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0.042345061,0.051614537
3153,0.085076484,0.103837882
3154,0.163288176,0.199835605
3155,0.174514776,0.213685853
3156,0.186869483,0.22893559
3157,0.268022257,0.329490886
3158,0.291953391,0.359363612
3159,0.274696583,0.337901213
3160,0.234204709,0.287594063
3161,0.161977659,0.198325855
3162,0.086119948,0.10515224
3163,0,0
3164,0,0
3165,0,0
3166,0,0
3167,0,0
3168,0,0
3169,0,0
3170,0,0
3171,0,0
3172,0,0
3173,0,0
3174,0,0
3175,0,0
3176,0.017324847,0.021104951
3177,0.087292856,0.106563381
3178,0.179483379,0.21978123
3179,0.24230577,0.297442534
3180,0.268784231,0.330369618
3181,0.268409745,0.329963097
3182,0.264828779,0.325569838
3183,0.145838693,0.178455141
3184,0.197571864,0.242245895
3185,0.152330927,0.186444034
3186,0.050767359,0.061922102
3187,0,0
3188,0,0
3189,0,0
3190,0,0
3191,0,0
3192,0,0
3193,0,0
3194,0,0
3195,0,0
3196,0,0
3197,0,0
3198,0,0
3199,0,0
3200,0.026362107,0.032128257
3201,0.086015714,0.105024455
3202,0.177410145,0.217312781
3203,0.227956251,0.279835065
3204,0.261976567,0.322153983
3205,0.2583523,0.317761628
3206,0.277319945,0.341467887
3207,0.253750649,0.312134107
3208,0.221052783,0.271487683
3209,0.15609315,0.191164001
3210,0.078802718,0.096216621
3211,0,0
3212,0,0
3213,0,0
3214,0,0
3215,0,0
3216,0,0
3217,0,0
3218,0,0
3219,0,0
3220,0,0
3221,0,0
3222,0,0
3223,0,0
3224,0.033686601,0.041056881
3225,0.104274541,0.127383885
3226,0.163299707,0.199925532
3227,0.219315876,0.269116234
3228,0.243160047,0.298705836
3229,0.251762542,0.309444486
3230,0.250199658,0.307520332
3231,0.214659952,0.263427803
3232,0.154038872,0.188584401
3233,0.158254206,0.193770738
3234,0.080567284,0.098364145
3235,0,0
3236,0,0
3237,0,0
3238,0,0
3239,0,0
3240,0,0
3241,0,0
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,0.036355697,0.044318698
3249,0.093066129,0.113657327
3250,0.158994196,0.194603629
3251,0.219276971,0.268998876
3252,0.249850977,0.306891556
3253,0.256896762,0.315671966
3254,0.254153263,0.31228257
3255,0.215600759,0.264510228
3256,0.203897808,0.250058418
3257,0.148759178,0.18206556
3258,0.077547336,0.094673003
3259,0,0
3260,0,0
3261,0,0
3262,0,0
3263,0,0
3264,0,0
3265,0,0
3266,0,0
3267,0,0
3268,0,0
3269,0,0
3270,0,0
3271,0,0
3272,0.026418636,0.032194508
3273,0.091775668,0.112064684
3274,0.16446117,0.201306146
3275,0.209112819,0.256406788
3276,0.227689312,0.279450443
3277,0.2369877,0.291029816
3278,0.274726654,0.337960906
3279,0.275522286,0.339014736
3280,0.230617546,0.283204827
3281,0.167298792,0.204908356
3282,0.089517686,0.109331097
3283,0,0
3284,0,0
3285,0,0
3286,0,0
3287,0,0
3288,0,0
3289,0,0
3290,0,0
3291,0,0
3292,0,0
3293,0,0
3294,0,0
3295,0,0
3296,0.025206837,0.030717725
3297,0.079934141,0.09757479
3298,0.163298765,0.199882301
3299,0.201170665,0.246587935
3300,0.182148253,0.223150721
3301,0.175789671,0.215315006
3302,0.119080945,0.145569791
3303,0.159864142,0.195725572
3304,0.084353205,0.103004147
3305,0.101938196,0.12455712
3306,0.056029143,0.068354943
3307,0,0
3308,0,0
3309,0,0
3310,0,0
3311,0,0
3312,0,0
3313,0,0
3314,0,0
3315,0,0
3316,0,0
3317,0,0
3318,0,0
3319,0,0
3320,0.033555332,0.04089757
3321,0.101021117,0.123372697
3322,0.152772335,0.1868877
3323,0.240930008,0.295639075
3324,0.284588638,0.349874192
3325,0.282276182,0.347061436
3326,0.274174036,0.337029895
3327,0.266861232,0.32798147
3328,0.220042489,0.269940104
3329,0.156115488,0.19104702
3330,0.077127737,0.094125785
3331,0,0
3332,0,0
3333,0,0
3334,0,0
3335,0,0
3336,0,0
3337,0,0
3338,0,0
3339,0,0
3340,0,0
3341,0,0
3342,0,0
3343,0,0
3344,0.009088159,0.011065486
3345,0.071648731,0.087403885
3346,0.138642864,0.169499604
3347,0.22225534,0.27255728
3348,0.164036854,0.20073491
3349,0.051933176,0.063315033
3350,0.034946679,0.042582041
3351,0.03901455,0.047542681
3352,0.018082987,0.022021589
3353,0.04078761,0.04970814
3354,0.004267743,0.00519534
3355,0,0
3356,0,0
3357,0,0
3358,0,0
3359,0,0
3360,0,0
3361,0,0
3362,0,0
3363,0,0
3364,0,0
3365,0,0
3366,0,0
3367,0,0
3368,0.004821153,0.005869306
3369,0.052069159,0.063470117
3370,0.049745736,0.060633054
3371,0.05139148,0.062640488
3372,0.05956672,0.072622965
3373,0.063029619,0.076858802
3374,0.063832156,0.077843204
3375,0.061908263,0.07549687
3376,0.064933705,0.079194638
3377,0.046652009,0.056869294
3378,0.029810296,0.036322097
3379,0,0
3380,0,0
3381,0,0
3382,0,0
3383,0,0
3384,0,0
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,0,0
3390,0,0
3391,0,0
3392,0.004236491,0.005158273
3393,0.006724382,0.008188346
3394,0.012015308,0.014633763
3395,0.02003408,0.024406217
3396,0.027373639,0.033352783
3397,0.032891741,0.040081961
3398,0.063709965,0.077702485
3399,0.135966348,0.16616718
3400,0.130269418,0.159180927
3401,0.074551133,0.090946413
3402,0.043873263,0.053476915
3403,0,0
3404,0,0
3405,0,0
3406,0,0
3407,0,0
3408,0,0
3409,0,0
3410,0,0
3411,0,0
3412,0,0
3413,0,0
3414,0,0
3415,0,0
3416,0.023013191,0.028030985
3417,0.088020955,0.107408052
3418,0.182108605,0.222894932
3419,0.157093174,0.192128394
3420,0.198884395,0.243607302
3421,0.186489578,0.228328659
3422,0.134115849,0.163906152
3423,0.117368694,0.143361252
3424,0.038526272,0.046940181
3425,0.019177908,0.023353769
3426,0.00705837,0.008592173
3427,0,0
3428,0,0
3429,0,0
3430,0,0
3431,0,0
3432,0,0
3433,0,0
3434,0,0
3435,0,0
3436,0,0
3437,0,0
3438,0,0
3439,0,0
3440,0.017961314,0.021872004
3441,0.038447537,0.046840227
3442,0.10899953,0.133028214
3443,0.094890422,0.115767772
3444,0.072220945,0.088062745
3445,0.063357797,0.077241039
3446,0.07811696,0.095277907
3447,0.039594119,0.04824248
3448,0.044686173,0.054457911
3449,0.018485796,0.022514074
3450,0.007025651,0.008554164
3451,0,0
3452,0,0
3453,0,0
3454,0,0
3455,0,0
3456,0,0
3457,0,0
3458,0,0
3459,0,0
3460,0,0
3461,0,0
3462,0,0
3463,0,0
3464,0.018738157,0.022820326
3465,0.045832706,0.055859087
3466,0.092616225,0.113029172
3467,0.094490286,0.115319263
3468,0.050688226,0.061780848
3469,0.133352212,0.162921069
3470,0.085000043,0.103691884
3471,0.130938152,0.159946061
3472,0.045043764,0.054884469
3473,0.011184558,0.013616211
3474,0.02293284,0.027928887
3475,0,0
3476,0,0
3477,0,0
3478,0,0
3479,0,0
3480,0,0
3481,0,0
3482,0,0
3483,0,0
3484,0,0
3485,0,0
3486,0,0
3487,0,0
3488,0.019761841,0.024072931
3489,0.018718687,0.02280174
3490,0.054543089,0.066506219
3491,0.126502412,0.154574503
3492,0.19736722,0.241673317
3493,0.124775123,0.152418702
3494,0.101195246,0.123522531
3495,0.178873698,0.218844081
3496,0.023220866,0.028286443
3497,0.010502191,0.012788999
3498,0.004477155,0.005450918
3499,0,0
3500,0,0
3501,0,0
3502,0,0
3503,0,0
3504,0,0
3505,0,0
3506,0,0
3507,0,0
3508,0,0
3509,0,0
3510,0,0
3511,0,0
3512,0.021923216,0.026707667
3513,0.019005659,0.023151888
3514,0.022506789,0.027420078
3515,0.03200531,0.039003672
3516,0.028250707,0.034425894
3517,0.058514933,0.071372117
3518,0.095277899,0.116360641
3519,0.061708257,0.075278198
3520,0.138006007,0.168830812
3521,0.105753791,0.129221664
3522,0.037262684,0.045419626
3523,0,0
3524,0,0
3525,0,0
3526,0,0
3527,0,0
3528,0,0
3529,0,0
3530,0,0
3531,0,0
3532,0,0
3533,0,0
3534,0,0
3535,0,0
3536,0.023264004,0.028340487
3537,0.061858815,0.075449977
3538,0.174422711,0.213584012
3539,0.202519229,0.248364197
3540,0.22548245,0.276838466
3541,0.225698664,0.27707728
3542,0.240231499,0.295091305
3543,0.237196277,0.291291524
3544,0.219919753,0.269847955
3545,0.148590743,0.18180031
3546,0.06608683,0.080623429
3547,0,0
3548,0,0
3549,0,0
3550,0,0
3551,0,0
3552,0,0
3553,0,0
3554,0,0
3555,0,0
3556,0,0
3557,0,0
3558,0,0
3559,0,0
3560,0.044387897,0.05408707
3561,0.100783985,0.12304475
3562,0.1633948,0.199979876
3563,0.209396764,0.256831631
3564,0.239426943,0.294146124
3565,0.250706424,0.308276544
3566,0.245307753,0.301636798
3567,0.270535063,0.33318488
3568,0.227487725,0.279617046
3569,0.167129084,0.204840213
3570,0.089898434,0.109812938
3571,0,0
3572,0,0
3573,0,0
3574,0,0
3575,0,0
3576,0,0
3577,0,0
3578,0,0
3579,0,0
3580,0,0
3581,0,0
3582,0,0
3583,0,0
3584,0.043586924,0.053165026
3585,0.116996479,0.143115186
3586,0.170861674,0.209481772
3587,0.181613323,0.222771531
3588,0.203992295,0.250494898
3589,0.220323768,0.270731851
3590,0.208504363,0.256023388
3591,0.183506391,0.225052182
3592,0.178119056,0.218364795
3593,0.136779385,0.167382008
3594,0.071651493,0.087464205
3595,0,0
3596,0,0
3597,0,0
3598,0,0
3599,0,0
3600,0,0
3601,0,0
3602,0,0
3603,0,0
3604,0,0
3605,0,0
3606,0,0
3607,0,0
3608,0.038698116,0.047190618
3609,0.071807726,0.08767536
3610,0.122159966,0.149463304
3611,0.230026876,0.282873682
3612,0.255255793,0.314334276
3613,0.288984141,0.356506092
3614,0.265220859,0.326757135
3615,0.270309314,0.333092444
3616,0.217421027,0.267157778
3617,0.167649638,0.205514316
3618,0.091906333,0.112305549
3619,0,0
3620,0,0
3621,0,0
3622,0,0
3623,0,0
3624,0,0
3625,0,0
3626,0,0
3627,0,0
3628,0,0
3629,0,0
3630,0,0
3631,0,0
3632,0.021083946,0.025693578
3633,0.099529977,0.121628209
3634,0.167254831,0.204925633
3635,0.14406426,0.176348448
3636,0.263243481,0.323897302
3637,0.274051672,0.337395017
3638,0.114822244,0.140405388
3639,0.144779737,0.177256538
3640,0.186279874,0.228481517
3641,0.088168524,0.10771361
3642,0.091020882,0.111212586
3643,0,0
3644,0,0
3645,0,0
3646,0,0
3647,0,0
3648,0,0
3649,0,0
3650,0,0
3651,0,0
3652,0,0
3653,0,0
3654,0,0
3655,0,0
3656,0.040493235,0.04937525
3657,0.11570169,0.14141503
3658,0.186731113,0.22879338
3659,0.245080313,0.300974488
3660,0.277445777,0.341187607
3661,0.303142985,0.373222365
3662,0.290141871,0.357018382
3663,0.276454769,0.339977894
3664,0.232202926,0.285042981
3665,0.165750575,0.202960727
3666,0.091759462,0.112068202
3667,0,0
3668,0,0
3669,0,0
3670,0,0
3671,0,0
3672,0,0
3673,0,0
3674,0,0
3675,0,0
3676,0,0
3677,0,0
3678,0,0
3679,0,0
3680,0.043115683,0.052575661
3681,0.116800432,0.142758219
3682,0.186929158,0.229032776
3683,0.243034151,0.298423417
3684,0.280848525,0.34543743
3685,0.294315384,0.362230946
3686,0.137310968,0.167987497
3687,0.170771318,0.209176656
3688,0.228352752,0.280317293
3689,0.162029142,0.198399794
3690,0.057402558,0.070041666
3691,0,0
3692,0,0
3693,0,0
3694,0,0
3695,0,0
3696,0,0
3697,0,0
3698,0,0
3699,0,0
3700,0,0
3701,0,0
3702,0,0
3703,0,0
3704,0.040335601,0.049186031
3705,0.109297296,0.133561432
3706,0.1813874,0.22217682
3707,0.237998909,0.292103087
3708,0.276880357,0.340359845
3709,0.295283654,0.363270182
3710,0.268826769,0.330410671
3711,0.274936959,0.338022094
3712,0.230914385,0.28342526
3713,0.146391513,0.179129537
3714,0.072382514,0.088353155
3715,0,0
3716,0,0
3717,0,0
3718,0,0
3719,0,0
3720,0,0
3721,0,0
3722,0,0
3723,0,0
3724,0,0
3725,0,0
3726,0,0
3727,0,0
3728,0.038377709,0.046799099
3729,0.11217318,0.137084375
3730,0.178218703,0.218286183
3731,0.225128202,0.2762525
3732,0.271775129,0.334207329
3733,0.235057585,0.28869754
3734,0.21669394,0.265983429
3735,0.22236275,0.273017733
3736,0.223088263,0.273944192
3737,0.13251825,0.162144265
3738,0.055319451,0.067502792
3739,0,0
3740,0,0
3741,0,0
3742,0,0
3743,0,0
3744,0,0
3745,0,0
3746,0,0
3747,0,0
3748,0,0
3749,0,0
3750,0,0
3751,0,0
3752,0.039468034,0.048120466
3753,0.111015716,0.135650414
3754,0.180518148,0.221113537
3755,0.222561006,0.273053145
3756,0.217871095,0.267300236
3757,0.228969565,0.281051401
3758,0.204939376,0.251341392
3759,0.205188409,0.251670443
3760,0.145540267,0.178114944
3761,0.11331576,0.13851652
3762,0.070022757,0.085473724
3763,0,0
3764,0,0
3765,0,0
3766,0,0
3767,0,0
3768,0,0
3769,0,0
3770,0,0
3771,0,0
3772,0,0
3773,0,0
3774,0,0
3775,0,0
3776,0.035882052,0.043751258
3777,0.094597786,0.115578913
3778,0.129515765,0.158452496
3779,0.184581524,0.226320344
3780,0.244667935,0.300812223
3781,0.211223558,0.259342353
3782,0.19044949,0.233623831
3783,0.20748862,0.254714451
3784,0.080662033,0.098522592
3785,0.117186119,0.143321825
3786,0.049881161,0.060857862
3787,0,0
3788,0,0
3789,0,0
3790,0,0
3791,0,0
3792,0,0
3793,0,0
3794,0,0
3795,0,0
3796,0,0
3797,0,0
3798,0,0
3799,0,0
3800,0.041178147,0.050214802
3801,0.110817897,0.1354508
3802,0.184525884,0.226163339
3803,0.23039453,0.282885644
3804,0.257916551,0.317060744
3805,0.215870815,0.264922391
3806,0.209646119,0.25726647
3807,0.214420965,0.263202495
3808,0.18975707,0.232700854
3809,0.135598262,0.165938809
3810,0.077247696,0.094333699
3811,0,0
3812,0,0
3813,0,0
3814,0,0
3815,0,0
3816,0,0
3817,0,0
3818,0,0
3819,0,0
3820,0,0
3821,0,0
3822,0,0
3823,0,0
3824,0.034736425,0.042352178
3825,0.106777165,0.130477176
3826,0.169878653,0.20804995
3827,0.236122977,0.289930696
3828,0.27443131,0.337596242
3829,0.280606181,0.345352888
3830,0.27441739,0.337664801
3831,0.262870453,0.323271887
3832,0.226834366,0.27850408
3833,0.159099796,0.194819423
3834,0.083970351,0.102553574
3835,0,0
3836,0,0
3837,0,0
3838,0,0
3839,0,0
3840,0,0
3841,0,0
3842,0,0
3843,0,0
3844,0,0
3845,0,0
3846,0,0
3847,0,0
3848,0.034981442,0.042649245
3849,0.063352474,0.07729898
3850,0.09935652,0.121361309
3851,0.216184688,0.265068209
3852,0.257054087,0.315713912
3853,0.28632782,0.352148713
3854,0.232805614,0.285779158
3855,0.216787403,0.265976629
3856,0.182899705,0.224116327
3857,0.087443127,0.106795906
3858,0.043441458,0.052982456
3859,0,0
3860,0,0
3861,0,0
3862,0,0
3863,0,0
3864,0,0
3865,0,0
3866,0,0
3867,0,0
3868,0,0
3869,0,0
3870,0,0
3871,0,0
3872,0.028010017,0.034143176
3873,0.097376146,0.118935452
3874,0.070803359,0.08641468
3875,0.108982936,0.133172336
3876,0.062955242,0.076823726
3877,0.08977739,0.109651712
3878,0.097475058,0.119088923
3879,0.079955804,0.097628951
3880,0.057752939,0.070468571
3881,0.041384246,0.050469718
3882,0.047631196,0.058099103
3883,0,0
3884,0,0
3885,0,0
3886,0,0
3887,0,0
3888,0,0
3889,0,0
3890,0,0
3891,0,0
3892,0,0
3893,0,0
3894,0,0
3895,0,0
3896,0.014861061,0.018107458
3897,0.038041248,0.046383506
3898,0.073642262,0.089883128
3899,0.038528977,0.046978311
3900,0.034620151,0.042206265
3901,0.030392101,0.037045896
3902,0.030296914,0.036929935
3903,0.025692932,0.031312672
3904,0.019291963,0.023506431
3905,0.010923527,0.013306684
3906,0.004342775,0.005289032
3907,0,0
3908,0,0
3909,0,0
3910,0,0
3911,0,0
3912,0,0
3913,0,0
3914,0,0
3915,0,0
3916,0,0
3917,0,0
3918,0,0
3919,0,0
3920,0.029067225,0.035428232
3921,0.090997402,0.111092797
3922,0.164571291,0.201353811
3923,0.22870345,0.280399486
3924,0.270850404,0.332625857
3925,0.266844371,0.327724479
3926,0.279194027,0.343139641
3927,0.268874241,0.330415728
3928,0.217917241,0.267316989
3929,0.145777069,0.178378591
3930,0.078065558,0.095314624
3931,0,0
3932,0,0
3933,0,0
3934,0,0
3935,0,0
3936,0,0
3937,0,0
3938,0,0
3939,0,0
3940,0,0
3941,0,0
3942,0,0
3943,0,0
3944,0.028764153,0.035060503
3945,0.108776104,0.132898888
3946,0.179697766,0.220049628
3947,0.2364051,0.290063704
3948,0.276168359,0.339400505
3949,0.295035541,0.36293875
3950,0.267757669,0.32906465
3951,0.230955269,0.283477397
3952,0.226573594,0.278078319
3953,0.165080182,0.202158454
3954,0.089018655,0.108733646
3955,0,0
3956,0,0
3957,0,0
3958,0,0
3959,0,0
3960,0,0
3961,0,0
3962,0,0
3963,0,0
3964,0,0
3965,0,0
3966,0,0
3967,0,0
3968,0.038292208,0.046689836
3969,0.10952887,0.133833313
3970,0.179401681,0.219719147
3971,0.240029296,0.294644393
3972,0.279726491,0.343956774
3973,0.29881984,0.367744346
3974,0.279028814,0.343109447
3975,0.260840476,0.320528247
3976,0.22272473,0.273290667
3977,0.165366469,0.202502424
3978,0.089708418,0.109581824
3979,0,0
3980,0,0
3981,0,0
3982,0,0
3983,0,0
3984,0,0
3985,0,0
3986,0,0
3987,0,0
3988,0,0
3989,0,0
3990,0,0
3991,0,0
3992,0.035346079,0.043095347
3993,0.093292907,0.113939293
3994,0.150274252,0.183866544
3995,0.235458362,0.288972794
3996,0.268926199,0.330497212
3997,0.25917593,0.318428254
3998,0.248568948,0.30528691
3999,0.210235337,0.257846569
4000,0.191346145,0.23452754
4001,0.153309167,0.187642041
4002,0.045097363,0.055003986
4003,0,0
4004,0,0
4005,0,0
4006,0,0
4007,0,0
4008,0,0
4009,0,0
4010,0,0
4011,0,0
4012,0,0
4013,0,0
4014,0,0
4015,0,0
